0.1;0.1;0.0995884;0.0989048;0.097953;0.0967381;0.0952664;0.0935456;0.0915844;0.0893924;0.0869804;0.0843593;0.0815411;0.0785379;0.075362;0.0720259;0.0685421;0.0649228;0.06118;0.0573253;0.05337;0.0493246;0.0451992;0.0410035;0.0367462;0.0324358;0.02808;0.0236861;0.0192609;0.0148108;0.0103419;0.0058599;0.00137061;-0.00312039;-0.00760746;-0.0120848;-0.0165465;-0.0209862;-0.0253973;-0.0297727;-0.0341048;-0.0383853;-0.0426057;-0.0467565;-0.050828;-0.0548095;-0.0586901;-0.0624583;-0.0661023;-0.0696098;-0.0729685;-0.0761659;-0.0791895;-0.0820271;-0.0846668;-0.087097;-0.0893071;-0.0912869;-0.0930274;-0.0945203;-0.0957589;-0.0967373;-0.0974514;-0.0978981;-0.0980761;-0.0979853;-0.0976272;-0.0970046;-0.096122;-0.0949848;-0.0935999;-0.0919752;-0.0901197;-0.0880431;-0.085756;-0.0832694;-0.0805949;-0.0777441;-0.0747291;-0.0715617;-0.0682538;-0.064817;-0.0612624;-0.057601;-0.053843;-0.0499984;-0.0460764;-0.0420857;-0.0380345;-0.0339304;-0.0297804;-0.0255912;-0.0213691;-0.0171198;-0.0128491;-0.00856223;-0.00426469;3.82421e-05;0.00434112;0.00863835;0.0129241;0.0171921;0.0214357;0.025648;0.0298214;0.0339476;0.0380181;0.0420235;0.0459541;0.0497995;0.0535489;0.0571911;0.0607145;0.0641073;0.0673575;0.0704533;0.0733828;0.0761344;0.078697;0.0810598;0.083213;0.0851473;0.0868545;0.0883276;0.0895603;0.0905481;0.0912873;0.0917759;0.092013;0.0919994;0.0917369;0.0912288;0.0904797;0.0894953;0.0882823;0.0868486;0.0852027;0.0833539;0.0813121;0.0790878;0.0766915;0.0741342;0.0714266;0.0685797;0.0656041;0.0625101;0.0593078;0.0560068;0.0526163;0.0491448;0.0456006;0.0419911;0.0383236;0.0346045;0.03084;0.0270359;0.0231976;0.0193302;0.0154386;0.0115277;0.00760223;0.003667;-0.000273028;-0.00421269;-0.00814654;-0.0120688;-0.0159733;-0.0198534;-0.0237019;-0.0275112;-0.0312731;-0.0349789;-0.0386194;-0.042185;-0.0456656;-0.0490508;-0.0523298;-0.0554918;-0.0585259;-0.0614211;-0.0641668;-0.0667525;-0.0691682;-0.0714043;-0.0734521;-0.0753036;-0.0769517;-0.0783901;-0.0796138;-0.0806188;-0.0814025;-0.0819633;-0.0823008;-0.082416;-0.082311;-0.081989;-0.0814543;-0.0807122;-0.0797691;-0.0786318
0.1;0.1;0.0995622;0.0988355;0.0978243;0.0965345;0.0949737;0.0931508;0.0910761;0.0887609;0.0862174;0.0834587;0.0804983;0.0773501;0.0740282;0.0705468;0.0669198;0.0631608;0.0592832;0.0552995;0.0512218;0.0470614;0.0428288;0.038534;0.0341858;0.0297926;0.0253619;0.0209006;0.016415;0.0119108;0.00739351;0.0028682;-0.00166019;-0.00618679;-0.0107067;-0.0152147;-0.0197055;-0.0241732;-0.0286116;-0.0330136;-0.0373719;-0.0416779;-0.0459228;-0.0500967;-0.0541891;-0.0581885;-0.0620829;-0.0658596;-0.0695055;-0.0730069;-0.0763498;-0.0795202;-0.0825039;-0.085287;-0.0878562;-0.0901983;-0.0923012;-0.0941536;-0.0957455;-0.0970678;-0.0981132;-0.0988756;-0.0993508;-0.0995363;-0.099431;-0.0990361;-0.0983541;-0.0973893;-0.0961479;-0.0946373;-0.0928663;-0.0908453;-0.0885853;-0.0860986;-0.0833981;-0.0804972;-0.0774097;-0.0741496;-0.0707308;-0.0671671;-0.063472;-0.0596586;-0.0557394;-0.0517263;-0.0476304;-0.0434621;-0.0392311;-0.0349463;-0.0306158;-0.0262471;-0.0218469;-0.0174214;-0.0129763;-0.00851703;-0.0040485;0.000424383;0.00489681;0.0093639;0.0138206;0.0182616;0.022681;0.0270727;0.0314298;0.0357448;0.0400095;0.044215;0.0483515;0.0524086;0.0563751;0.0602389;0.0639877;0.0676083;0.0710873;0.0744109;0.0775653;0.0805364;0.0833107;0.0858748;0.0882159;0.0903222;0.0921825;0.0937868;0.0951265;0.0961941;0.096984;0.0974918;0.0977152;0.0976532;0.0973069;0.0966788;0.0957733;0.0945963;0.0931551;0.0914586;0.0895166;0.0873403;0.0849415;0.0823329;0.0795276;0.0765391;0.073381;0.0700671;0.0666107;0.0630251;0.0593229;0.0555164;0.0516172;0.047636;0.0435832;0.039468;0.0352991;0.0310844;0.0268311;0.0225459;0.0182348;0.0139032;0.00955643;0.00519933;0.000836638;-0.00352696;-0.0078867;-0.0122377;-0.0165746;-0.0208919;-0.0251835;-0.0294426;-0.033662;-0.0378336;-0.0419487;-0.0459978;-0.0499707;-0.0538564;-0.0576432;-0.0613191;-0.0648712;-0.0682863;-0.0715512;-0.0746522;-0.0775758;-0.0803088;-0.0828381;-0.0851513;-0.0872369;-0.0890841;-0.0906831;-0.0920256;-0.0931044;-0.093914;-0.0944502;-0.0947107;-0.0946947;-0.0944031;-0.0938385;-0.0930051;-0.0919086;-0.0905562;-0.0889563;-0.0871187;-0.085054;-0.0827737
0.1;0.1;0.099536;0.0987662;0.0976956;0.096331;0.0946812;0.0927565;0.0905687;0.0881306;0.0854563;0.0825606;0.0794588;0.0761667;0.0726999;0.0690743;0.0653053;0.0614078;0.0573963;0.0532845;0.049085;0.0448099;0.04047;0.0360755;0.0316352;0.0271573;0.0226491;0.0181169;0.0135665;0.00900301;0.00443113;-0.000144776;-0.00472056;-0.00929208;-0.0138551;-0.0184052;-0.0229374;-0.0274463;-0.031926;-0.0363696;-0.0407695;-0.0451172;-0.0494033;-0.0536172;-0.0577475;-0.0617819;-0.0657072;-0.0695092;-0.0731732;-0.0766841;-0.0800259;-0.083183;-0.0861393;-0.0888793;-0.0913875;-0.0936496;-0.0956517;-0.0973813;-0.0988272;-0.0999797;-0.100831;-0.101374;-0.101606;-0.101523;-0.101126;-0.100417;-0.0994003;-0.098081;-0.0964674;-0.094569;-0.092397;-0.089964;-0.0872836;-0.0843706;-0.0812402;-0.0779084;-0.0743913;-0.070705;-0.0668655;-0.0628883;-0.0587887;-0.054581;-0.0502787;-0.0458947;-0.0414407;-0.0369275;-0.032365;-0.0277618;-0.0231261;-0.0184646;-0.0137839;-0.00908938;-0.00438617;0.000321114;0.0050281;0.00973057;0.0144242;0.0191047;0.0237672;0.0284064;0.0330167;0.0375913;0.0421231;0.0466038;0.0510241;0.0553739;0.0596419;0.063816;0.067883;0.0718288;0.0756386;0.079297;0.0827878;0.0860947;0.0892014;0.0920913;0.0947484;0.0971571;0.0993027;0.101172;0.102751;0.10403;0.104999;0.105652;0.105981;0.105984;0.105659;0.105008;0.104032;0.102738;0.101132;0.0992234;0.0970228;0.0945426;0.0917964;0.0887992;0.0855665;0.0821148;0.0784609;0.0746216;0.0706141;0.0664547;0.0621599;0.0577451;0.0532252;0.0486141;0.0439247;0.0391691;0.0343582;0.0295018;0.0246089;0.0196873;0.0147441;0.00978556;0.00481735;-0.000155438;-0.00512809;-0.0100961;-0.015055;-0.0200003;-0.0249272;-0.0298305;-0.0347044;-0.0395427;-0.0443379;-0.049082;-0.0537659;-0.0583795;-0.0629114;-0.0673495;-0.0716803;-0.0758896;-0.0799621;-0.0838817;-0.0876319;-0.0911953;-0.0945546;-0.0976923;-0.100591;-0.103234;-0.105605;-0.107688;-0.10947;-0.110938;-0.11208;-0.112888;-0.113355;-0.113474;-0.113244;-0.112664;-0.111735;-0.110462;-0.108851;-0.106911;-0.104651;-0.102085;-0.0992253;-0.0960881;-0.0926894;-0.0890464
0.1;0.1;0.0995099;0.0986969;0.0975669;0.0961276;0.094389;0.0923627;0.090062;0.0875016;0.084697;0.0816651;0.0784228;0.0749876;0.071377;0.0676083;0.0636985;0.0596637;0.0555194;0.0512802;0.0469597;0.0425701;0.0381229;0.033628;0.0290944;0.02453;0.0199416;0.0153351;0.0107156;0.00608754;0.00145485;-0.00317892;-0.00781037;-0.0124361;-0.0170527;-0.0216562;-0.0262422;-0.0308058;-0.035341;-0.0398412;-0.0442986;-0.0487044;-0.0530485;-0.0573196;-0.0615055;-0.0655925;-0.0695661;-0.0734105;-0.0771094;-0.0806457;-0.0840017;-0.0871596;-0.0901014;-0.0928094;-0.0952667;-0.0974567;-0.0993642;-0.100975;-0.102277;-0.10326;-0.103914;-0.104235;-0.104216;-0.103858;-0.103159;-0.102125;-0.10076;-0.0990713;-0.0970698;-0.0947671;-0.0921767;-0.0893137;-0.0861944;-0.0828363;-0.0792571;-0.0754753;-0.0715094;-0.0673777;-0.0630982;-0.0586882;-0.0541644;-0.0495423;-0.0448366;-0.0400606;-0.0352265;-0.0303453;-0.0254267;-0.0204793;-0.0155105;-0.0105267;-0.0055334;-0.000535507;0.00446281;0.00945775;0.0144457;0.0194233;0.0243866;0.0293318;0.0342544;0.039149;0.0440098;0.0488296;0.0536004;0.0583129;0.0629564;0.067519;0.0719877;0.0763478;0.0805837;0.0846785;0.0886145;0.092373;0.0959348;0.0992802;0.102389;0.105243;0.107822;0.110107;0.112082;0.113731;0.115039;0.115994;0.116585;0.116806;0.11665;0.116115;0.1152;0.11391;0.112248;0.110224;0.107847;0.10513;0.102088;0.0987377;0.0950968;0.0911846;0.0870212;0.0826273;0.0780238;0.0732315;0.0682709;0.0631621;0.057924;0.0525747;0.0471312;0.0416091;0.0360226;0.0303846;0.0247065;0.0189984;0.013269;0.0075259;0.00177565;-0.00397617;-0.00972469;-0.0154656;-0.0211948;-0.0269086;-0.0326028;-0.0382732;-0.043915;-0.0495226;-0.0550895;-0.0606081;-0.0660697;-0.0714641;-0.0767796;-0.0820031;-0.0871199;-0.0921138;-0.096967;-0.101661;-0.106174;-0.110487;-0.114575;-0.118418;-0.121991;-0.125272;-0.128238;-0.130867;-0.133138;-0.135032;-0.13653;-0.137619;-0.138284;-0.138515;-0.138304;-0.137648;-0.136544;-0.134994;-0.133004;-0.130581;-0.127737;-0.124486;-0.120844;-0.11683;-0.112465;-0.10777;-0.10277;-0.0974885
0.1;0.1;0.0994837;0.0986277;0.0974383;0.0959244;0.0940971;0.0919694;0.0895562;0.0868737;0.0839396;0.080772;0.07739;0.0738128;0.0700595;0.0661489;0.0620994;0.0579283;0.0536523;0.0492867;0.0448457;0.040342;0.0357872;0.0311914;0.0265633;0.0219106;0.0172394;0.0125552;0.00786233;0.00316448;-0.00153524;-0.00623409;-0.0109295;-0.0156189;-0.0202994;-0.0249678;-0.0296201;-0.0342517;-0.0388569;-0.043429;-0.04796;-0.0524405;-0.0568599;-0.061206;-0.0654653;-0.069623;-0.0736627;-0.0775673;-0.0813182;-0.0848964;-0.0882821;-0.0914552;-0.0943955;-0.0970834;-0.0994994;-0.101625;-0.103444;-0.10494;-0.1061;-0.106912;-0.107368;-0.107459;-0.107183;-0.106539;-0.105528;-0.104155;-0.102426;-0.100352;-0.0979446;-0.0952186;-0.0921899;-0.0888765;-0.0852974;-0.0814729;-0.0774234;-0.0731701;-0.0687339;-0.0641352;-0.0593942;-0.0545297;-0.0495599;-0.0445015;-0.0393698;-0.0341787;-0.0289407;-0.0236666;-0.0183658;-0.0130463;-0.00771497;-0.00237724;0.00296226;0.00829975;0.013632;0.0189563;0.02427;0.0295703;0.0348542;0.0401182;0.045358;0.0505682;0.0557425;0.0608731;0.065951;0.0709653;0.0759036;0.080752;0.0854947;0.0901143;0.0945919;0.0989073;0.103039;0.106964;0.110659;0.114102;0.117266;0.120131;0.122671;0.124866;0.126695;0.128139;0.129182;0.12981;0.130011;0.129777;0.129104;0.127989;0.126434;0.124444;0.122027;0.119195;0.115963;0.112347;0.108366;0.104043;0.0994009;0.0944631;0.0892553;0.0838031;0.0781321;0.0722676;0.066234;0.060055;0.0537527;0.0473478;0.0408594;0.0343047;0.027699;0.0210559;0.014387;0.00770211;0.00100954;-0.00568393;-0.0123728;-0.0190526;-0.0257196;-0.0323708;-0.0390031;-0.0456137;-0.0521992;-0.0587557;-0.0652783;-0.071761;-0.0781964;-0.0845754;-0.0908871;-0.0971186;-0.103255;-0.109279;-0.115171;-0.120911;-0.126473;-0.131834;-0.136966;-0.14184;-0.146427;-0.150697;-0.154619;-0.158162;-0.161297;-0.163995;-0.166228;-0.167972;-0.169205;-0.169906;-0.170059;-0.169654;-0.16868;-0.167135;-0.165019;-0.162336;-0.159096;-0.155312;-0.151001;-0.146185;-0.140887;-0.135134;-0.128957;-0.122386;-0.115455;-0.108196
0.1;0.1;0.0994576;0.0985584;0.0973097;0.0957212;0.0938053;0.0915765;0.0890511;0.0862471;0.0831839;0.0798815;0.0763607;0.0726424;0.0687474;0.0646961;0.060508;0.0562018;0.0517951;0.0473039;0.042743;0.0381256;0.0334632;0.0287658;0.0240421;0.0192991;0.0145426;0.00977729;0.00500679;0.000233947;-0.004539;-0.00931017;-0.0140778;-0.0188402;-0.0235951;-0.0283399;-0.0330711;-0.0377844;-0.0424742;-0.0471336;-0.0517544;-0.0563267;-0.0608389;-0.0652781;-0.0696292;-0.0738759;-0.0780003;-0.0819831;-0.0858037;-0.0894407;-0.092872;-0.0960751;-0.0990274;-0.101707;-0.104092;-0.106161;-0.107897;-0.109282;-0.110301;-0.110941;-0.111193;-0.11105;-0.110508;-0.109567;-0.108229;-0.106501;-0.104392;-0.101914;-0.0990809;-0.0959102;-0.0924212;-0.0886344;-0.0845722;-0.0802575;-0.0757139;-0.0709652;-0.0660347;-0.0609453;-0.0557188;-0.0503762;-0.0449365;-0.0394177;-0.0338356;-0.0282046;-0.0225368;-0.0168431;-0.0111321;-0.00541114;0.000314057;0.00603904;0.0117604;0.0174757;0.023183;0.0288806;0.034567;0.0402405;0.0458986;0.0515385;0.0571558;0.0627453;0.0683;0.0738112;0.0792685;0.0846593;0.089969;0.095181;0.100276;0.105234;0.110032;0.114644;0.119046;0.123209;0.127105;0.130706;0.133983;0.136908;0.139452;0.14159;0.143297;0.144551;0.145333;0.145627;0.14542;0.144704;0.143473;0.141727;0.139469;0.136708;0.133454;0.129724;0.125537;0.120915;0.115883;0.110468;0.104699;0.0986073;0.0922235;0.085579;0.0787047;0.0716309;0.0643867;0.0569994;0.0494948;0.0418963;0.034225;0.0264998;0.0187368;0.01095;0.00315073;-0.00465167;-0.01245;-0.0202388;-0.0280141;-0.0357731;-0.043514;-0.0512352;-0.0589354;-0.066613;-0.0742656;-0.0818899;-0.0894811;-0.0970326;-0.104536;-0.11198;-0.119351;-0.126633;-0.133807;-0.140849;-0.147736;-0.154439;-0.160927;-0.167165;-0.173119;-0.178751;-0.18402;-0.188888;-0.193313;-0.197256;-0.200676;-0.203537;-0.205801;-0.207438;-0.208418;-0.208717;-0.208314;-0.207194;-0.20535;-0.202776;-0.199476;-0.195458;-0.190736;-0.18533;-0.179266;-0.172573;-0.165286;-0.157442;-0.149081;-0.140246;-0.130983;-0.121334
0.1;0.1;0.0994314;0.0984891;0.0971811;0.0955182;0.0935139;0.0911841;0.0885468;0.0856218;0.08243;0.0789935;0.0753347;0.0714763;0.0674407;0.0632497;0.0589243;0.0544841;0.0499477;0.0453318;0.0406517;0.0359208;0.0311506;0.0263512;0.0215306;0.0166956;0.0118512;0.00700145;0.00214907;-0.00270396;-0.00755632;-0.012407;-0.0172552;-0.0220999;-0.0269397;-0.0317725;-0.0365953;-0.041404;-0.0461931;-0.0509555;-0.0556827;-0.060364;-0.0649871;-0.0695376;-0.0739993;-0.0783541;-0.0825819;-0.0866615;-0.0905699;-0.0942831;-0.0977764;-0.101025;-0.104003;-0.106685;-0.109049;-0.11107;-0.112729;-0.114005;-0.114883;-0.115349;-0.115393;-0.115008;-0.114189;-0.112939;-0.11126;-0.109161;-0.106652;-0.103749;-0.100468;-0.0968288;-0.0928547;-0.0885694;-0.0839982;-0.0791673;-0.0741034;-0.0688329;-0.063382;-0.0577757;-0.0520381;-0.0461913;-0.040256;-0.0342508;-0.0281921;-0.0220942;-0.0159693;-0.00982733;-0.00367639;0.0024774;0.00862957;0.0147771;0.0209181;0.0270515;0.033177;0.0392944;0.0454033;0.0515032;0.0575925;0.0636687;0.0697278;0.0757643;0.0817706;0.0877369;0.093651;0.0994983;0.105262;0.110921;0.116453;0.121834;0.127036;0.132028;0.13678;0.141258;0.145427;0.149255;0.152704;0.155742;0.158334;0.16045;0.16206;0.163138;0.163661;0.163611;0.162974;0.161739;0.159902;0.157465;0.154432;0.150815;0.146629;0.141895;0.136638;0.130886;0.124671;0.118026;0.110989;0.103596;0.0958857;0.0878957;0.0796631;0.071224;0.0626125;0.0538604;0.0449971;0.0360489;0.0270391;0.0179879;0.00891225;-0.0001741;-0.00926027;-0.0183382;-0.0274022;-0.0364489;-0.0454766;-0.0544848;-0.0634741;-0.0724453;-0.0813993;-0.0903361;-0.0992549;-0.108153;-0.117026;-0.125867;-0.134666;-0.143409;-0.152079;-0.160657;-0.169117;-0.17743;-0.185565;-0.193483;-0.201145;-0.208506;-0.215519;-0.222135;-0.228302;-0.233967;-0.239077;-0.243578;-0.24742;-0.250552;-0.252929;-0.254508;-0.255251;-0.255128;-0.254112;-0.252187;-0.24934;-0.245569;-0.240879;-0.235284;-0.228803;-0.221464;-0.213304;-0.204362;-0.194685;-0.184325;-0.173335;-0.161774;-0.149699;-0.13717
0.1;0.1;0.0994052;0.0984199;0.0970526;0.0953153;0.0932227;0.0907921;0.0880433;0.0849976;0.0816779;0.078108;0.0743121;0.0703146;0.0661394;0.0618099;0.0573482;0.0527752;0.0481101;0.0433704;0.0385717;0.0337275;0.0288496;0.0239474;0.0190289;0.0141;0.00916529;0.00422771;-0.000710769;-0.00564915;-0.0105871;-0.0155245;-0.0204615;-0.025398;-0.0303332;-0.0352656;-0.0401927;-0.0451107;-0.050014;-0.0548953;-0.0597457;-0.0645536;-0.0693058;-0.0739866;-0.078578;-0.0830601;-0.0874108;-0.0916062;-0.0956209;-0.0994282;-0.103;-0.106309;-0.109327;-0.112025;-0.114377;-0.116358;-0.117945;-0.119116;-0.119853;-0.120142;-0.119971;-0.119335;-0.118229;-0.116655;-0.114618;-0.112128;-0.109199;-0.105847;-0.102093;-0.0979608;-0.0934749;-0.0886634;-0.083555;-0.0781795;-0.0725666;-0.0667459;-0.0607462;-0.0545949;-0.048318;-0.0419393;-0.0354805;-0.0289611;-0.0223976;-0.0158043;-0.00919291;-0.00257255;0.0040499;0.0106697;0.0172839;0.0238912;0.0304916;0.0370859;0.0436754;0.0502617;0.0568459;0.0634287;0.0700095;0.0765865;0.0831559;0.0897118;0.0962458;0.102747;0.109201;0.115591;0.121896;0.128093;0.134154;0.140049;0.145746;0.151208;0.156397;0.161273;0.165795;0.16992;0.173608;0.176815;0.179503;0.181634;0.183172;0.184087;0.184351;0.183943;0.182847;0.181052;0.178554;0.175354;0.171462;0.166892;0.161664;0.155805;0.149347;0.142324;0.134776;0.126745;0.118277;0.109415;0.100207;0.0906979;0.0809318;0.0709512;0.0607959;0.0505026;0.0401047;0.0296316;0.0191087;0.00855744;-0.00200497;-0.0125651;-0.0231134;-0.0336436;-0.0441523;-0.0546391;-0.0651051;-0.0755533;-0.0859873;-0.0964113;-0.106829;-0.117242;-0.127653;-0.138059;-0.148457;-0.158839;-0.169193;-0.179504;-0.18975;-0.199905;-0.209939;-0.219815;-0.22949;-0.238917;-0.248044;-0.256813;-0.265163;-0.273029;-0.280346;-0.287042;-0.29305;-0.2983;-0.302725;-0.30626;-0.308846;-0.310427;-0.310956;-0.310392;-0.308702;-0.305864;-0.301866;-0.296704;-0.290386;-0.28293;-0.274366;-0.264731;-0.254072;-0.242443;-0.229908;-0.216534;-0.202392;-0.187557;-0.172107;-0.156118
0.1;0.1;0.0993791;0.0983507;0.0969242;0.0951125;0.0929317;0.0904006;0.0875406;0.0843747;0.0809276;0.077225;0.0732928;0.0691571;0.0648435;0.0603766;0.0557798;0.051075;0.0462823;0.0414196;0.0365029;0.0315459;0.02656;0.0215546;0.016537;0.0115125;0.00648484;0.00145614;-0.00357264;-0.00860151;-0.0136311;-0.0186625;-0.0236967;-0.0287343;-0.0337754;-0.0388192;-0.0438635;-0.0489047;-0.0539372;-0.0589536;-0.0639441;-0.0688966;-0.0737965;-0.0786267;-0.0833674;-0.0879967;-0.09249;-0.0968208;-0.100961;-0.10488;-0.108549;-0.111934;-0.115005;-0.117732;-0.120083;-0.122031;-0.12355;-0.124618;-0.125213;-0.125321;-0.12493;-0.124033;-0.122626;-0.120713;-0.1183;-0.115399;-0.112026;-0.108201;-0.103947;-0.0992927;-0.0942658;-0.0888981;-0.0832221;-0.0772712;-0.0710785;-0.0646769;-0.0580978;-0.0513713;-0.0445251;-0.0375847;-0.0305729;-0.0235095;-0.0164114;-0.00929249;-0.00216358;0.00496724;0.0120946;0.0192153;0.0263286;0.0334351;0.040537;0.0476372;0.0547392;0.0618465;0.068962;0.0760877;0.0832245;0.0903709;0.0975236;0.104676;0.11182;0.118941;0.126025;0.13305;0.139993;0.146824;0.153513;0.160023;0.166313;0.172342;0.178063;0.183428;0.188388;0.192891;0.196887;0.200326;0.203161;0.205346;0.206839;0.207603;0.207606;0.206824;0.205236;0.202831;0.199606;0.195564;0.190716;0.185082;0.178688;0.171567;0.163757;0.155303;0.146253;0.13666;0.126576;0.116058;0.105159;0.0939358;0.0824392;0.0707194;0.0588225;0.0467908;0.0346618;0.0224681;0.0102374;-0.00200812;-0.0142511;-0.0264793;-0.0386849;-0.0508644;-0.0630177;-0.0751478;-0.0872604;-0.0993623;-0.111462;-0.123566;-0.135684;-0.14782;-0.159978;-0.172159;-0.184358;-0.196569;-0.208777;-0.220963;-0.233101;-0.245161;-0.257101;-0.268876;-0.280432;-0.291708;-0.302638;-0.313149;-0.323161;-0.332591;-0.341354;-0.34936;-0.35652;-0.362745;-0.367948;-0.372047;-0.374964;-0.376629;-0.376979;-0.375963;-0.373539;-0.369678;-0.364366;-0.357598;-0.349386;-0.339754;-0.32874;-0.316394;-0.302777;-0.287963;-0.27203;-0.255068;-0.237169;-0.218432;-0.198953;-0.178832
0.1;0.1;0.0993529;0.0982814;0.0967957;0.0949098;0.092641;0.0900096;0.0870386;0.083753;0.0801791;0.0763445;0.0722768;0.0680039;0.0635529;0.0589497;0.054219;0.0493836;0.0444642;0.0394794;0.0344454;0.0293758;0.0242819;0.0191727;0.0140549;0.00893301;0.00380992;-0.0013132;-0.00643646;-0.0115609;-0.0166884;-0.0218209;-0.0269604;-0.0321086;-0.0372663;-0.0424332;-0.0476077;-0.0527862;-0.0579632;-0.0631308;-0.0682788;-0.073394;-0.0784606;-0.0834597;-0.0883698;-0.0931665;-0.0978226;-0.102309;-0.106594;-0.110645;-0.114426;-0.117905;-0.121044;-0.123811;-0.126171;-0.128094;-0.129551;-0.130517;-0.13097;-0.130892;-0.130273;-0.129103;-0.127382;-0.125112;-0.122303;-0.118967;-0.115125;-0.1108;-0.106018;-0.100811;-0.0952115;-0.0892553;-0.082979;-0.0764196;-0.0696142;-0.0625988;-0.0554078;-0.0480737;-0.0406264;-0.0330927;-0.0254964;-0.0178578;-0.0101935;-0.00251692;0.0051622;0.0128372;0.0205045;0.0281632;0.0358146;0.0434618;0.0511096;0.0587635;0.0664293;0.0741128;0.081819;0.0895517;0.0973129;0.105102;0.112916;0.120749;0.12859;0.136424;0.144233;0.151994;0.159677;0.16725;0.174674;0.181905;0.188898;0.1956;0.201956;0.207909;0.213399;0.218366;0.222748;0.226487;0.229524;0.231805;0.233281;0.233908;0.233647;0.232469;0.230352;0.227283;0.223257;0.218281;0.21237;0.205547;0.197845;0.189306;0.179978;0.169913;0.159172;0.147817;0.135913;0.123526;0.110723;0.0975666;0.0841198;0.0704404;0.0565817;0.042592;0.0285135;0.0143821;0.000227292;-0.0139278;-0.0280665;-0.0421782;-0.0562579;-0.0703056;-0.0843256;-0.098326;-0.112317;-0.126312;-0.140324;-0.154366;-0.16845;-0.182587;-0.196782;-0.211039;-0.225355;-0.239722;-0.254124;-0.268539;-0.282934;-0.297271;-0.311501;-0.325565;-0.339396;-0.352918;-0.366046;-0.378687;-0.390741;-0.402103;-0.412663;-0.422309;-0.430925;-0.4384;-0.444621;-0.449485;-0.452892;-0.454751;-0.454985;-0.453526;-0.450323;-0.445337;-0.438549;-0.429955;-0.419569;-0.407422;-0.393563;-0.378055;-0.360977;-0.342422;-0.322493;-0.301301;-0.278968;-0.255615;-0.231368;-0.206353
