0.1;0.1;0.0997007;0.0992044;0.0985144;0.0976355;0.0965735;0.0953355;0.0939295;0.0923644;0.0906498;0.0887956;0.0868126;0.0847115;0.0825031;0.0801983;0.0778077;0.0753417;0.0728101;0.0702223;0.0675869;0.0649122;0.0622053;0.0594729;0.0567206;0.0539535;0.0511756;0.0483904;0.0456005;0.042808;0.0400143;0.0372202;0.034426;0.0316318;0.0288372;0.0260416;0.0232444;0.0204448;0.0176421;0.0148357;0.0120252;0.00921053;0.00639197;0.00357015;0.000746193;-0.00207828;-0.00490112;-0.0077196;-0.0105305;-0.0133299;-0.0161135;-0.0188764;-0.0216133;-0.0243184;-0.0269858;-0.0296091;-0.0321817;-0.0346973;-0.0371492;-0.0395311;-0.0418367;-0.0440605;-0.0461968;-0.048241;-0.0501887;-0.0520364;-0.0537813;-0.0554214;-0.0569554;-0.058383;-0.0597047;-0.0609217;-0.0620362;-0.0630509;-0.0639695;-0.0647961;-0.0655356;-0.0661931;-0.0667743;-0.0672851;-0.0677319;-0.0681208;-0.0684582;-0.0687504;-0.0690035;-0.0692235;-0.069416;-0.0695862;-0.0697389;-0.0698784;-0.0700086;-0.0701325;-0.0702528;-0.0703713;-0.0704892;-0.0706072;-0.0707249;-0.0708416;-0.0709555;-0.0710646;-0.0711658;-0.0712555;-0.0713297;-0.0713834;-0.0714116;-0.0714084;-0.0713678;-0.0712833;-0.0711484;-0.0709563;-0.0706999;-0.0703727;-0.0699678;-0.0694788;-0.0688995;-0.0682243;-0.067448;-0.066566;-0.0655745;-0.0644701;-0.0632507;-0.0619148;-0.0604617;-0.0588918;-0.0572062;-0.0554071;-0.0534973;-0.0514807;-0.0493615;-0.0471451;-0.0448369;-0.0424433;-0.0399707;-0.037426;-0.034816;-0.0321479;-0.0294284;-0.0266645;-0.0238627;-0.021029;-0.0181695;-0.0152892;-0.0123931;-0.00948543;-0.00656978;-0.00364926;-0.00072639;0.00219688;0.00511913;0.00803941
0.1;0.1;0.0995512;0.0988083;0.0977782;0.0964707;0.0948978;0.0930737;0.0910145;0.0887378;0.0862622;0.0836075;0.0807934;0.0778402;0.0747676;0.0715949;0.0683405;0.0650219;0.061655;0.0582545;0.0548334;0.0514032;0.0479734;0.0445521;0.0411457;0.0377587;0.0343945;0.0310549;0.0277403;0.0244503;0.0211833;0.017937;0.0147087;0.011495;0.00829251;0.00509777;0.00190749;-0.00128129;-0.00447095;-0.00766322;-0.0108589;-0.014058;-0.0172592;-0.02046;-0.0236568;-0.0268444;-0.0300166;-0.0331654;-0.0362819;-0.0393558;-0.0423757;-0.0453292;-0.0482031;-0.0509837;-0.0536568;-0.0562082;-0.0586238;-0.0608899;-0.0629936;-0.0649228;-0.0666668;-0.0682163;-0.0695636;-0.0707028;-0.0716301;-0.0723437;-0.0728438;-0.0731328;-0.0732152;-0.0730971;-0.072787;-0.0722944;-0.0716307;-0.0708084;-0.0698409;-0.0687424;-0.0675275;-0.0662113;-0.0648087;-0.0633343;-0.0618024;-0.0602267;-0.0586202;-0.0569948;-0.0553616;-0.0537305;-0.0521104;-0.0505089;-0.0489325;-0.0473865;-0.0458752;-0.0444015;-0.0429676;-0.0415746;-0.0402224;-0.0389104;-0.0376371;-0.0364002;-0.0351971;-0.0340242;-0.0328778;-0.0317537;-0.0306473;-0.0295542;-0.0284693;-0.027388;-0.0263052;-0.0252165;-0.0241172;-0.0230032;-0.0218706;-0.0207159;-0.0195362;-0.018329;-0.0170925;-0.0158254;-0.0145273;-0.0131981;-0.0118386;-0.0104502;-0.00903492;-0.00759537;-0.00613465;-0.00465634;-0.0031644;-0.00166305;-0.000156714;0.00135009;0.00285287;0.00434724;0.00582905;0.00729446;0.00874;0.0101627;0.0115602;0.0129306;0.0142726;0.0155858;0.0168702;0.0181265;0.0193562;0.0205613;0.0217443;0.0229082;0.0240567;0.0251936;0.0263233;0.0274501;0.0285787;0.029714
0.1;0.1;0.0994017;0.0984125;0.0970434;0.0953096;0.0932302;0.0908271;0.0881252;0.0851514;0.0819339;0.0785019;0.0748848;0.0711115;0.0672102;0.0632075;0.0591282;0.0549949;0.050828;0.0466448;0.0424603;0.0382863;0.034132;0.0300039;0.0259057;0.0218389;0.0178027;0.0137945;0.00980993;0.00584327;0.00188779;-0.00206397;-0.00601986;-0.00998775;-0.0139752;-0.0179893;-0.0220359;-0.0261197;-0.0302439;-0.0344096;-0.0386158;-0.0428591;-0.0471335;-0.05143;-0.0557369;-0.0600395;-0.0643201;-0.0685579;-0.0727299;-0.0768101;-0.0807706;-0.0845817;-0.0882126;-0.0916316;-0.0948069;-0.0977073;-0.100303;-0.102565;-0.104469;-0.105991;-0.107113;-0.10782;-0.108102;-0.107954;-0.107375;-0.106369;-0.104946;-0.10312;-0.100908;-0.0983332;-0.0954197;-0.0921955;-0.0886901;-0.0849345;-0.0809602;-0.0767986;-0.0724805;-0.0680353;-0.063491;-0.0588729;-0.0542041;-0.0495047;-0.0447921;-0.0400802;-0.0353801;-0.0306997;-0.0260441;-0.0214154;-0.0168135;-0.0122356;-0.00767728;-0.00313225;0.001407;0.00594896;0.0105027;0.0150774;0.0196821;0.0243253;0.0290144;0.0337555;0.0385529;0.0434087;0.0483227;0.053292;0.0583104;0.0633685;0.0684537;0.0735496;0.0786362;0.0836901;0.0886842;0.0935887;0.0983704;0.102994;0.107423;0.111617;0.115539;0.119149;0.122409;0.125284;0.127738;0.129743;0.131271;0.132302;0.13282;0.132813;0.132277;0.131214;0.129631;0.127542;0.124965;0.121924;0.118447;0.114566;0.110316;0.105734;0.100859;0.0957275;0.0903795;0.0848517;0.0791794;0.0733955;0.0675301;0.06161;0.0556582;0.0496942;0.0437333;0.0377874;0.0318641;0.0259678
0.1;0.1;0.0992522;0.0980169;0.0963098;0.0941523;0.0915707;0.0885958;0.0852617;0.0816051;0.0776643;0.0734783;0.0690857;0.064524;0.0598288;0.0550331;0.0501669;0.0452564;0.040324;0.0353879;0.0304621;0.0255567;0.0206772;0.0158258;0.0110007;0.00619703;0.00140704;-0.00337953;-0.00817494;-0.012993;-0.0178485;-0.0227568;-0.0277334;-0.0327929;-0.0379492;-0.0432142;-0.0485978;-0.0541072;-0.0597459;-0.0655138;-0.0714063;-0.0774141;-0.0835223;-0.0897107;-0.0959531;-0.102218;-0.108466;-0.114655;-0.120735;-0.126652;-0.132349;-0.137764;-0.142834;-0.147495;-0.151683;-0.155337;-0.158397;-0.16081;-0.162529;-0.163512;-0.163729;-0.163157;-0.161783;-0.159606;-0.156635;-0.152888;-0.148394;-0.14319;-0.137321;-0.13084;-0.123802;-0.116268;-0.108301;-0.0999624;-0.0913142;-0.0824149;-0.073319;-0.0640763;-0.0547303;-0.0453178;-0.0358683;-0.0264038;-0.0169387;-0.00747954;0.00197416;0.01143;0.0209019;0.0304097;0.0399781;0.0496362;0.0594164;0.0693537;0.0794844;0.0898453;0.100473;0.111401;0.122661;0.134281;0.146282;0.15868;0.171482;0.184687;0.19828;0.21224;0.226529;0.241098;0.255881;0.270802;0.285767;0.30067;0.315389;0.329792;0.343737;0.357071;0.369636;0.381271;0.391815;0.401109;0.409001;0.41535;0.420026;0.422918;0.423933;0.423001;0.420074;0.41513;0.408174;0.399234;0.388364;0.375641;0.361166;0.345054;0.327439;0.308466;0.288287;0.26706;0.24494;0.222082;0.19863;0.17472;0.150473;0.125994;0.101371;0.0766717;0.0519456;0.0272215;0.00250885;-0.0222018;-0.0469377;-0.0717421
0.1;0.1;0.0991027;0.0976217;0.0955776;0.0929986;0.0899193;0.0863796;0.0824237;0.0780986;0.0734531;0.0685359;0.0633949;0.0580758;0.052621;0.0470689;0.0414531;0.035802;0.0301381;0.0244782;0.0188335;0.0132092;0.00760492;0.00201546;-0.00356931;-0.00916366;-0.0147856;-0.020456;-0.0261985;-0.0320382;-0.0380013;-0.0441146;-0.050404;-0.0568945;-0.063609;-0.0705671;-0.0777849;-0.0852734;-0.0930379;-0.101077;-0.109381;-0.117933;-0.126706;-0.135662;-0.144753;-0.153922;-0.1631;-0.172206;-0.181151;-0.189837;-0.198159;-0.206004;-0.213259;-0.219806;-0.22553;-0.230321;-0.234076;-0.236698;-0.238108;-0.238237;-0.237036;-0.234473;-0.230535;-0.22523;-0.218586;-0.210647;-0.201479;-0.19116;-0.179782;-0.167448;-0.154267;-0.140354;-0.125822;-0.110782;-0.0953416;-0.079597;-0.063635;-0.0475296;-0.0313403;-0.0151112;0.00112961;0.0173701;0.0336143;0.049882;0.0662073;0.0826382;0.0992351;0.116069;0.133221;0.150778;0.168836;0.18749;0.206842;0.226989;0.248028;0.270048;0.293132;0.317349;0.342756;0.36939;0.397269;0.426383;0.456698;0.488148;0.52063;0.554011;0.588117;0.622736;0.657622;0.692491;0.727025;0.760881;0.793687;0.825057;0.854591;0.881887;0.906545;0.928179;0.94642;0.960928;0.971394;0.97755;0.979175;0.976094;0.96819;0.955399;0.937719;0.915203;0.887966;0.85618;0.820071;0.779912;0.736023;0.688758;0.638496;0.585636;0.530578;0.47372;0.41544;0.356089;0.29598;0.235379;0.174502;0.113506;0.0524886;-0.00851327;-0.0695217;-0.130616;-0.191927;-0.253634
0.1;0.1;0.0989532;0.0972268;0.0948468;0.0918487;0.088276;0.0841785;0.0796111;0.0746318;0.0692998;0.063674;0.0578115;0.0517655;0.0455848;0.039312;0.0329833;0.0266273;0.0202653;0.0139107;0.00756912;0.00123888;-0.00508884;-0.0114294;-0.0178043;-0.0242401;-0.0307682;-0.0374237;-0.0442448;-0.0512716;-0.0585458;-0.066109;-0.0740022;-0.0822643;-0.0909311;-0.100034;-0.109598;-0.119641;-0.130172;-0.141189;-0.152679;-0.164613;-0.176948;-0.189625;-0.202567;-0.215678;-0.228847;-0.241941;-0.254813;-0.267301;-0.279229;-0.290412;-0.30066;-0.309779;-0.317579;-0.323878;-0.328506;-0.331309;-0.332158;-0.330948;-0.327606;-0.322087;-0.314385;-0.304524;-0.292565;-0.278599;-0.262746;-0.245153;-0.225985;-0.205425;-0.183662;-0.160891;-0.137301;-0.113075;-0.0883797;-0.063364;-0.0381533;-0.012847;0.012484;0.0377985;0.0630856;0.0883647;0.113684;0.139122;0.164779;0.190784;0.217283;0.244446;0.272453;0.301501;0.331793;0.363541;0.396955;0.432244;0.469608;0.509234;0.551289;0.595914;0.64322;0.693274;0.746098;0.801661;0.85987;0.920569;0.983532;1.04847;1.115;1.18272;1.25113;1.3197;1.38785;1.45499;1.52052;1.58384;1.64435;1.70152;1.75481;1.80377;1.84798;1.88707;1.92073;1.94869;1.97074;1.98671;1.99646;1.99992;1.99703;1.98777;1.97215;1.95024;1.92214;1.88798;1.84797;1.80234;1.7514;1.69551;1.63509;1.57061;1.50258;1.43158;1.35819;1.28302;1.20668;1.12976;1.05281;0.976348;0.900821;0.82661;0.754019;0.683271
0.1;0.1;0.0988037;0.0968321;0.0941173;0.0907025;0.0866407;0.0819925;0.0768239;0.0712043;0.0652039;0.0588919;0.0523342;0.0455915;0.0387179;0.0317596;0.0247537;0.0177282;0.0107009;0.00367991;-0.0033364;-0.0103591;-0.017408;-0.0245113;-0.0317043;-0.0390293;-0.0465341;-0.0542714;-0.0622977;-0.0706724;-0.0794564;-0.0887111;-0.0984968;-0.108871;-0.119888;-0.131595;-0.144031;-0.157224;-0.17119;-0.185929;-0.201423;-0.217632;-0.234493;-0.25192;-0.269797;-0.287981;-0.3063;-0.324554;-0.342516;-0.359938;-0.376547;-0.392058;-0.406176;-0.418604;-0.429047;-0.437226;-0.442882;-0.445782;-0.445732;-0.442578;-0.436215;-0.426591;-0.413704;-0.397611;-0.378421;-0.356293;-0.331432;-0.304081;-0.274513;-0.243026;-0.209923;-0.175512;-0.14009;-0.103934;-0.0672919;-0.0303762;0.00664361;0.0436451;0.0805561;0.117356;0.154077;0.190801;0.227658;0.264825;0.302521;0.341002;0.380558;0.421507;0.464192;0.50897;0.556213;0.606295;0.659588;0.71645;0.777216;0.842189;0.911623;0.985716;1.06459;1.14829;1.23675;1.32981;1.42722;1.52857;1.63342;1.74118;1.85124;1.96293;2.07558;2.18854;2.30124;2.41316;2.52394;2.63331;2.74117;2.84758;2.95271;3.0569;3.16063;3.26447;3.36911;3.47531;3.58389;3.69569;3.81157;3.93235;4.05881;4.19163;4.33132;4.47827;4.63262;4.7943;4.96298;5.1381;5.31887;5.50432;5.6934;5.88502;6.07819;6.27203;6.4659;6.65941;6.85246;7.04521;7.23805;7.43156;7.62643;7.82336;8.02303;8.22596
0.1;0.1;0.0986542;0.0964377;0.0933891;0.08956;0.0850135;0.0798215;0.0740619;0.0678159;0.0611651;0.054189;0.0469621;0.0395523;0.0320182;0.0244087;0.0167609;0.00910024;0.00143989;-0.00621928;-0.0138883;-0.0215897;-0.0293567;-0.0372325;-0.0452695;-0.0535283;-0.0620764;-0.0709877;-0.0803412;-0.0902193;-0.100707;-0.111891;-0.123855;-0.136683;-0.15045;-0.165227;-0.181072;-0.198028;-0.216123;-0.23536;-0.255719;-0.277146;-0.299559;-0.322834;-0.346809;-0.371279;-0.395999;-0.420679;-0.444991;-0.468572;-0.491027;-0.51194;-0.530882;-0.54742;-0.56113;-0.571605;-0.578472;-0.581401;-0.580112;-0.574393;-0.564099;-0.549163;-0.5296;-0.505503;-0.477049;-0.444488;-0.408137;-0.368372;-0.325613;-0.28031;-0.232924;-0.183915;-0.133721;-0.0827461;-0.0313401;0.0202071;0.0716781;0.122933;0.173916;0.22465;0.275244;0.325883;0.376825;0.428397;0.480988;0.535037;0.591033;0.649497;0.710979;0.776042;0.845254;0.919172;0.998322;1.08319;1.17418;1.27163;1.37575;1.48661;1.60415;1.72813;1.85815;1.99364;2.13392;2.27818;2.42558;2.57527;2.72647;2.8785;3.03088;3.18332;3.33577;3.48842;3.6417;3.79623;3.95283;4.11244;4.27607;4.44472;4.61934;4.80068;4.98929;5.18535;5.38867;5.59859;5.81402;6.03347;6.25515;6.47707;6.69727;6.91394;7.12557;7.33103;7.52965;7.72122;7.9059;8.08422;8.25693;8.42495;8.58928;8.75091;8.91074;9.06955;9.2279;9.38615;9.54441;9.70255;9.86018;10.0167;10.1715;10.3235
0.1;0.1;0.0985047;0.0960437;0.0926622;0.0884212;0.0833943;0.0776655;0.071325;0.0644664;0.0571829;0.0495644;0.0416941;0.0336461;0.0254835;0.0172565;0.00900126;0.000739354;-0.00752243;-0.0157921;-0.0240919;-0.0324578;-0.0409387;-0.0495955;-0.0585;-0.067734;-0.0773884;-0.0875616;-0.098359;-0.109891;-0.122271;-0.135617;-0.150043;-0.165662;-0.182582;-0.200901;-0.220701;-0.24205;-0.264989;-0.28953;-0.31565;-0.343287;-0.372328;-0.402611;-0.433915;-0.465961;-0.498411;-0.530865;-0.56287;-0.59392;-0.623472;-0.650949;-0.675759;-0.697306;-0.715007;-0.728307;-0.736696;-0.739724;-0.737014;-0.728275;-0.713315;-0.692046;-0.664492;-0.630791;-0.591193;-0.546055;-0.495834;-0.441068;-0.382361;-0.320363;-0.255737;-0.189142;-0.121201;-0.0524771;0.0165478;0.0854908;0.154082;0.222173;0.289739;0.356881;0.423818;0.490882;0.558508;0.627222;0.697628;0.770393;0.846235;0.925903;1.01016;1.09974;1.19538;1.29772;1.40731;1.52456;1.64974;1.78289;1.92384;2.07216;2.22721;2.38809;2.55376;2.72307;2.89483;3.06791;3.24135;3.41438;3.58652;3.75761;3.92776;4.09738;4.26711;4.43778;4.61032;4.78567;4.9647;5.14814;5.33642;5.52967;5.72759;5.92946;6.13412;6.34006;6.54548;6.74847;6.94712;7.13967;7.32469;7.50108;7.66816;7.82566;7.97365;8.11254;8.24298;8.36578;8.48188;8.59227;8.69796;8.79993;8.89909;8.99624;9.09211;9.18725;9.28207;9.37683;9.47161;9.56633;9.66074;9.75445;9.84692;9.93753
0.1;0.1;0.0983552;0.0956499;0.0919367;0.087286;0.0817832;0.0755244;0.0686131;0.0611555;0.0532569;0.0450175;0.036529;0.0278716;0.0191118;0.0103003;0.00147135;-0.00735869;-0.0161909;-0.0250436;-0.0339523;-0.0429683;-0.0521582;-0.0616027;-0.0713959;-0.0816438;-0.0924635;-0.103982;-0.116335;-0.129666;-0.144123;-0.159858;-0.177024;-0.195772;-0.216247;-0.238581;-0.262893;-0.289274;-0.31779;-0.348465;-0.381277;-0.41615;-0.452941;-0.491441;-0.53136;-0.572329;-0.613899;-0.655539;-0.696644;-0.736547;-0.774525;-0.809819;-0.841653;-0.869246;-0.891841;-0.908719;-0.919219;-0.922756;-0.918842;-0.907093;-0.887251;-0.859189;-0.822924;-0.778619;-0.72659;-0.667298;-0.601344;-0.529449;-0.45243;-0.371173;-0.286595;-0.199603;-0.111055;-0.0217226;0.067746;0.15685;0.245256;0.33281;0.419536;0.505634;0.591471;0.677562;0.764553;0.853199;0.944342;1.03888;1.13775;1.24187;1.35212;1.46932;1.59414;1.72706;1.86836;2.01802;2.17572;2.34083;2.51238;2.68913;2.86965;3.05241;3.23587;3.41863;3.59953;3.77771;3.95268;4.12431;4.29282;4.45871;4.62276;4.78587;4.94902;5.11319;5.27924;5.44784;5.61941;5.79402;5.97137;6.15077;6.33116;6.51115;6.68915;6.86341;7.03223;7.19401;7.34738;7.49125;7.62486;7.74776;7.85981;7.96114;8.05207;8.13313;8.20495;8.26826;8.32386;8.37257;8.41525;8.45275;8.48593;8.51563;8.54269;8.56792;8.59211;8.61603;8.64039;8.66589;8.69314;8.7227;8.75507;8.79063
