17.7,0.0960447
17.8,0.0743928
17.9,0.048584
18,0.0199201
18.1,-0.00996789
18.2,-0.039219
18.3,-0.0658794
18.4,-0.0880636
18.5,-0.104125
18.6,-0.112812
18.7,-0.1134
18.8,-0.105771
18.9,-0.0904387
19,-0.0685177
19.1,-0.0416251
19.2,-0.0117389
19.3,0.01898
19.4,0.0483778
19.5,0.0744882
19.6,0.0956827
19.7,0.110776
19.8,0.119078
19.9,0.120398
20,0.115005
20.1,0.103544
20.2,0.0869451
20.3,0.0663145
20.4,0.042829
20.5,0.0176441
20.6,-0.00818117
20.7,-0.0337371
20.8,-0.0582941
20.9,-0.0813129
21,-0.102439
21.1,-0.12148
21.2,-0.138386
21.3,-0.153208
21.4,-0.166077
21.5,-0.177166
21.6,-0.186665
21.7,-0.19476
21.8,-0.20161
21.9,-0.207334
22,-0.212001
22.1,-0.215615
22.2,-0.218116
22.3,-0.219376
22.4,-0.219197
22.5,-0.217322
22.6,-0.213439
22.7,-0.207204
22.8,-0.198255
22.9,-0.186247
23,-0.170888
23.1,-0.151977
23.2,-0.129456
23.3,-0.103454
23.4,-0.0743343
23.5,-0.0427252
23.6,-0.00954018
23.7,0.0240292
23.8,0.0565491
23.9,0.0864117
24,0.111935
24.1,0.131491
24.2,0.14365
24.3,0.147326
24.4,0.141919
24.5,0.12742
24.6,0.104482
24.7,0.0744221
24.8,0.0391672
24.9,0.00112679
25,-0.0369948
25.1,-0.0724274
25.2,-0.102579
25.3,-0.125263
25.4,-0.138886
25.5,-0.14257
25.6,-0.136204
25.7,-0.120421
25.8,-0.0965073
25.9,-0.0662627
26,-0.0318151
26.1,0.00457261
26.2,0.0406938
26.3,0.0745609
26.4,0.104528
26.5,0.129366
26.6,0.148286
26.7,0.160925
26.8,0.167296
26.9,0.167718
27,0.162737
27.1,0.153047
27.2,0.139412
27.3,0.122609
27.4,0.103372
27.5,0.0823612
27.6,0.0601415
27.7,0.0371739
27.8,0.0138178
27.9,-0.00965922
28,-0.0330652
28.1,-0.0562639
28.2,-0.0791525
28.3,-0.101638
28.4,-0.123616
28.5,-0.144943
28.6,-0.165424
28.7,-0.184788
28.8,-0.202675
28.9,-0.218632
29,-0.232107
29.1,-0.242462
29.2,-0.248989
29.3,-0.250942
29.4,-0.24759
29.5,-0.238267
29.6,-0.222454
29.7,-0.199858
29.8,-0.170495
29.9,-0.134775
30,-0.0935646
30.1,-0.0482202
30.2,-0.000582803
30.3,0.0470842
30.4,0.0922126
30.5,0.1321
30.6,0.164124
30.7,0.185968
30.8,0.195859
30.9,0.192759
31,0.176522
31.1,0.147976
31.2,0.108914
31.3,0.0620031
31.4,0.0105831
31.5,-0.0416094
31.6,-0.0907702
31.7,-0.133366
31.8,-0.166436
31.9,-0.187823
32,-0.196308
32.1,-0.191655
32.2,-0.174553
32.3,-0.146497
32.4,-0.109602
32.5,-0.0663814
32.6,-0.0195193
32.7,0.0283542
32.8,0.0748495
32.9,0.117956
33,0.156127
33.1,0.188304
33.2,0.213899
33.3,0.232744
33.4,0.24501
33.5,0.251128
33.6,0.251703
33.7,0.247439
33.8,0.239072
33.9,0.227319
34,0.212842
34.1,0.196221
34.2,0.177943
34.3,0.1584
34.4,0.137891
34.5,0.116637
34.6,0.0947952
34.7,0.0724767
34.8,0.0497713
34.9,0.0267676
35,0.00357717
35.1,-0.0196428
35.2,-0.0426687
35.3,-0.0651921
35.4,-0.0868069
35.5,-0.107002
35.6,-0.125167
35.7,-0.140603
35.8,-0.152552
35.9,-0.16024
36,-0.162934
36.1,-0.160007
36.2,-0.15102
36.3,-0.135799
36.4,-0.114512
36.5,-0.0877262
36.6,-0.0564414
36.7,-0.022085
36.8,0.0135388
36.9,0.0483482
37,0.0801269
37.1,0.106701
37.2,0.126131
37.3,0.1369
37.4,0.138071
37.5,0.129403
37.6,0.111401
37.7,0.0853024
37.8,0.0529842
37.9,0.0168091
38,-0.0205815
38.1,-0.0565012
38.2,-0.0884507
38.3,-0.114321
38.4,-0.132543
38.5,-0.142177
38.6,-0.142931
38.7,-0.135123
38.8,-0.11959
38.9,-0.0975666
39,-0.0705473
39.1,-0.0401398
39.2,-0.00793665
39.3,0.0245949
39.4,0.0561925
39.5,0.0858475
39.6,0.112823
39.7,0.136649
39.8,0.157094
39.9,0.174126
40,0.187872
40.1,0.19857
40.2,0.206524
40.3,0.212069
40.4,0.215542
40.5,0.21725
40.6,0.21746
40.7,0.216379
40.8,0.214152
40.9,0.210857
41,0.206503
41.1,0.201036
41.2,0.194343
41.3,0.186265
41.4,0.176609
41.5,0.165164
41.6,0.151726
41.7,0.13612
41.8,0.118234
41.9,0.0980511
42,0.0756791
42.1,0.0513867
42.2,0.0256263
42.3,-0.000950579
42.4,-0.0274939
42.5,-0.0529759
42.6,-0.0762337
42.7,-0.096036
42.8,-0.111171
42.9,-0.120551
43,-0.123321
43.1,-0.118973
43.2,-0.107431
43.3,-0.0891219
43.4,-0.0649929
43.5,-0.0364867
43.6,-0.00545908
43.7,0.0259537
43.8,0.055507
43.9,0.0810416
44,0.100676
44.1,0.112974
44.2,0.117069
44.3,0.112731
44.4,0.100373
44.5,0.0809922
44.6,0.0560663
44.7,0.0274018
44.8,-0.003033
44.9,-0.033279
45,-0.0615399
45.1,-0.0863039
45.2,-0.106423
45.3,-0.121151
45.4,-0.130137
45.5,-0.133388
45.6,-0.131213
45.7,-0.124144
45.8,-0.112862
45.9,-0.0981238
46,-0.0806971
46.1,-0.0613112
46.2,-0.040619
46.3,-0.0191753
46.4,0.00257331
46.5,0.0242871
46.6,0.0457239
46.7,0.0667238
46.8,0.0871897
46.9,0.107066
47,0.126318
47.1,0.144907
47.2,0.162772
47.3,0.179811
47.4,0.195862
47.5,0.210689
47.6,0.223974
47.7,0.235308
47.8,0.244197
47.9,0.250068
48,0.252293
48.1,0.250216
48.2,0.243198
48.3,0.230676
48.4,0.212226
48.5,0.187642
48.6,0.157009
48.7,0.12078
48.8,0.0798314
48.9,0.0354871
49,-0.0104868
49.1,-0.0559446
49.2,-0.098472
49.3,-0.135547
49.4,-0.164738
49.5,-0.183918
49.6,-0.191482
49.7,-0.186534
49.8,-0.16903
49.9,-0.139853
50,-0.100814
50.1,-0.0545472
50.2,-0.00432601
50.3,0.0462107
50.4,0.0933761
50.5,0.133764
50.6,0.16454
50.7,0.183667
50.8,0.190039
50.9,0.183517
51,0.164882
51.1,0.135703
51.2,0.0981595
51.3,0.0548138
51.4,0.00837962
51.5,-0.0385017
51.6,-0.08345
51.7,-0.124484
51.8,-0.160102
51.9,-0.189307
52,-0.211579
52.1,-0.226826
52.2,-0.235295
52.3,-0.237492
52.4,-0.234091
52.5,-0.225858
52.6,-0.213581
52.7,-0.198023
52.8,-0.179877
52.9,-0.15975
53,-0.138147
53.1,-0.115473
53.2,-0.0920398
53.3,-0.06808
53.4,-0.0437668
53.5,-0.0192349
53.6,0.00539608
53.7,0.0299966
53.8,0.0544038
53.9,0.0783982
54,0.101684
54.1,0.123873
54.2,0.144476
54.3,0.162899
54.4,0.178454
54.5,0.190384
54.6,0.197893
54.7,0.2002
54.8,0.196606
54.9,0.186569
55,0.169789
55.1,0.146291
55.2,0.116505
55.3,0.0813141
55.4,0.0420816
55.5,0.000622309
55.6,-0.0408718
55.7,-0.0799627
55.8,-0.114143
55.9,-0.141045
56,-0.158655
56.1,-0.165521
56.2,-0.160913
56.3,-0.144937
56.4,-0.118568
56.5,-0.0836086
56.6,-0.0425563
56.7,0.00159979
56.8,0.0456397
56.9,0.0863979
57,0.121036
57.1,0.147271
57.2,0.163534
57.3,0.169044
57.4,0.163814
57.5,0.148569
57.6,0.124629
57.7,0.0937433
57.8,0.0579107
57.9,0.0192028
58,-0.0203961
58.1,-0.0591169
58.2,-0.0954944
58.3,-0.128414
58.4,-0.157121
58.5,-0.181199
58.6,-0.200524
58.7,-0.215211
58.8,-0.225553
58.9,-0.231956
59,-0.234894
59.1,-0.234857
59.2,-0.232318
59.3,-0.227705
59.4,-0.221386
59.5,-0.213658
59.6,-0.204739
59.7,-0.194775
59.8,-0.183843
59.9,-0.17196
60,-0.159094
60.1,-0.145179
60.2,-0.130134
60.3,-0.113879
60.4,-0.0963599
60.5,-0.0775697
60.6,-0.0575744
60.7,-0.0365361
60.8,-0.0147341
60.9,0.00741967
61,0.0293732
61.1,0.0504391
61.2,0.0698135
61.3,0.0866122
61.4,0.0999227
61.5,0.108873
61.6,0.112711
61.7,0.110892
61.8,0.103157
61.9,0.0896094
62,0.0707574
62.1,0.0475292
62.2,0.0212462
62.3,-0.00644808
62.4,-0.033702
62.5,-0.0586013
62.6,-0.0793338
62.7,-0.0943531
62.8,-0.102523
62.9,-0.103223
63,-0.0964094
63.1,-0.0826151
63.2,-0.062897
63.3,-0.0387336
63.4,-0.0118851
63.5,0.0157676
63.6,0.0423845
63.7,0.0663129
63.8,0.0862009
63.9,0.101072
64,0.110355
64.1,0.113876
64.2,0.111814
64.3,0.104637
64.4,0.0930222
64.5,0.0777765
64.6,0.0597574
64.7,0.0398073
64.8,0.0187015
64.9,-0.00288754
65,-0.0244108
65.1,-0.0454489
65.2,-0.0657071
65.3,-0.085002
65.4,-0.103242
65.5,-0.120406
65.6,-0.136521
65.7,-0.151636
65.8,-0.165805
65.9,-0.179065
66,-0.191417
66.1,-0.202816
66.2,-0.213154
66.3,-0.222249
66.4,-0.229847
66.5,-0.235611
66.6,-0.239133
66.7,-0.239941
66.8,-0.237521
66.9,-0.231343
67,-0.220905
67.1,-0.205779
67.2,-0.18567
67.3,-0.16048
67.4,-0.130371
67.5,-0.0958278
67.6,-0.0576968
67.7,-0.0172077
67.8,0.0240433
67.9,0.0641498
68,0.100997
68.1,0.132403
68.2,0.156293
68.3,0.170885
68.4,0.174879
68.5,0.167621
68.6,0.149223
68.7,0.120628
68.8,0.0835964
68.9,0.0406087
69,-0.00531083
69.1,-0.0508439
69.2,-0.0926671
69.3,-0.127747
69.4,-0.1536
69.5,-0.168494
69.6,-0.171564
69.7,-0.16284
69.8,-0.143198
69.9,-0.114232
70,-0.0780797
70.1,-0.0372056
70.2,0.00581838
70.3,0.0485231
70.4,0.0887155
70.5,0.124603
70.6,0.154863
70.7,0.178658
70.8,0.195608
70.9,0.20573
71,0.209362
71.1,0.207072
71.2,0.199576
71.3,0.187664
71.4,0.172131
71.5,0.153733
71.6,0.133148
71.7,0.110961
71.8,0.0876518
71.9,0.0636001
72,0.0390946
72.1,0.0143502
72.2,-0.0104719
72.3,-0.0352411
72.4,-0.059833
72.5,-0.084105
72.6,-0.107873
72.7,-0.130889
72.8,-0.152823
72.9,-0.173251
73,-0.191645
73.1,-0.207378
73.2,-0.219736
73.3,-0.227944
73.4,-0.231206
73.5,-0.228761
73.6,-0.219951
73.7,-0.204305
73.8,-0.181623
73.9,-0.152065
74,-0.116226
74.1,-0.0751868
74.2,-0.0305309
74.3,0.0156933
74.4,0.0610627
74.5,0.102928
74.6,0.13861
74.7,0.165624
74.8,0.181915
74.9,0.186067
75,0.17748
75.1,0.156474
75.2,0.124325
75.3,0.0832073
75.4,0.0360358
75.5,-0.0137658
75.6,-0.0625649
75.7,-0.106843
75.8,-0.1435
75.9,-0.170105
76,-0.185061
76.1,-0.187684
76.2,-0.178186
76.3,-0.157584
76.4,-0.127552
76.5,-0.0902288
76.6,-0.0480068
76.7,-0.00332468
76.8,0.0415171
76.9,0.0845028
77,0.123999
77.1,0.158802
77.2,0.188139
77.3,0.211639
77.4,0.229267
77.5,0.241259
77.6,0.248047
77.7,0.250185
77.8,0.248286
77.9,0.242975
78,0.234843
78.1,0.224422
78.2,0.212168
78.3,0.198453
78.4,0.183559
78.5,0.167693
78.6,0.150987
78.7,0.13352
78.8,0.115329
78.9,0.0964317
79,0.0768426
79.1,0.0565982
79.2,0.0357769
79.3,0.0145213
79.4,-0.00694285
79.5,-0.0282902
79.6,-0.0490858
79.7,-0.0687832
79.8,-0.0867329
79.9,-0.102204
80,-0.114422
80.1,-0.122616
80.2,-0.126083
80.3,-0.124265
80.4,-0.116819
80.5,-0.103697
80.6,-0.0852024
80.7,-0.0620284
80.8,-0.0352653
80.9,-0.00636474
81,0.0229377
81.1,0.05074
81.2,0.0751232
81.3,0.0943176
81.4,0.106867
81.5,0.111773
81.6,0.108598
81.7,0.0975239
81.8,0.0793421
81.9,0.0553933
82,0.0274477
82.1,-0.00245438
82.2,-0.0321845
82.3,-0.0597094
82.4,-0.0832541
82.5,-0.101427
82.6,-0.1133
82.7,-0.118429
82.8,-0.116844
82.9,-0.10898
83,-0.095599
83.1,-0.0776851
83.2,-0.0563445
83.3,-0.0327077
83.4,-0.00784865
83.5,0.0172772
83.6,0.0418734
83.7,0.065322
83.8,0.0871859
83.9,0.107196
84,0.125228
84.1,0.141277
84.2,0.155424
84.3,0.167808
84.4,0.178599
84.5,0.187968
84.6,0.196075
84.7,0.203043
84.8,0.208952
84.9,0.213821
85,0.217608
85.1,0.220201
85.2,0.221419
85.3,0.221014
85.4,0.218681
85.5,0.21407
85.6,0.206803
85.7,0.196506
85.8,0.182839
85.9,0.165541
86,0.144471
86.1,0.119664
86.2,0.0913777
86.3,0.0601296
86.4,0.0267292
86.5,-0.00771905
86.6,-0.0418385
86.7,-0.0740355
86.8,-0.10259
86.9,-0.125774
87,-0.141998
87.1,-0.149962
87.2,-0.148802
87.3,-0.138223
87.4,-0.118583
87.5,-0.0909303
87.6,-0.0569765
87.7,-0.0189929
87.8,0.0203546
87.9,0.0582257
88,0.0918529
88.1,0.118786
88.2,0.137105
88.3,0.145575
88.4,0.14373
88.5,0.131884
88.6,0.111063
88.7,0.0828873
88.8,0.0493949
88.9,0.0128507
89,-0.024454
89.1,-0.060381
89.2,-0.0930892
89.3,-0.121132
89.4,-0.143504
89.5,-0.159642
89.6,-0.169389
89.7,-0.172932
89.8,-0.170723
89.9,-0.163398
90,-0.151702
90.1,-0.136414
90.2,-0.118296
90.3,-0.0980506
90.4,-0.0762914
90.5,-0.0535313
90.6,-0.0301795
90.7,-0.00654819
90.8,0.017134
90.9,0.0407034
91,0.06404
91.1,0.0870444
91.2,0.109614
91.3,0.13162
91.4,0.152887
91.5,0.17317
91.6,0.192143
91.7,0.209386
91.8,0.22438
91.9,0.236512
92,0.245092
92.1,0.249376
92.2,0.248613
92.3,0.242095
92.4,0.229227
92.5,0.20961
92.6,0.183123
92.7,0.150011
92.8,0.110953
92.9,0.0671152
93,0.0201574
93.1,-0.027804
93.2,-0.0742932
93.3,-0.116627
93.4,-0.152114
93.5,-0.178283
93.6,-0.193115
93.7,-0.195258
93.8,-0.184204
93.9,-0.160392
94,-0.125247
94.1,-0.0811126
94.2,-0.0310934
94.3,0.0211941
94.4,0.0719354
94.5,0.117458
94.6,0.154552
94.7,0.180731
94.8,0.194401
94.9,0.194946
95,0.182702
95.1,0.158861
95.2,0.12531
95.3,0.0844209
95.4,0.038822
95.5,-0.00882694
95.6,-0.0560376
95.7,-0.100651
95.8,-0.140942
95.9,-0.175665
96,-0.204056
96.1,-0.225787
96.2,-0.2409
96.3,-0.249729
96.4,-0.25281
96.5,-0.250807
96.6,-0.24444
96.7,-0.23443
96.8,-0.221454
96.9,-0.206121
97,-0.188947
97.1,-0.170357
97.2,-0.150679
97.3,-0.130159
97.4,-0.108972
97.5,-0.087242
97.6,-0.0650578
97.7,-0.0424998
97.8,-0.0196602
97.9,0.0033333
98,0.0262957
98.1,0.048965
98.2,0.0709868
98.3,0.0919041
98.4,0.111156
98.5,0.128085
98.6,0.141962
98.7,0.152015
98.8,0.157488
98.9,0.157694
99,0.152097
99.1,0.140386
99.2,0.122554
99.3,0.0989679
99.4,0.0704083
99.5,0.0380865
99.6,0.00361428
99.7,-0.0310723
99.8,-0.0638351
99.9,-0.0924952
100,-0.115017
100.1,-0.129699
100.2,-0.135341
100.3,-0.131383
100.4,-0.117979
100.5,-0.0960173
100.6,-0.0670584
100.7,-0.0332134
100.8,0.0030396
100.9,0.0390745
101,0.072347
101.1,0.100608
101.2,0.122076
101.3,0.135546
101.4,0.140445
101.5,0.136812
101.6,0.125235
101.7,0.106744
101.8,0.0826811
101.9,0.0545629
102,0.0239463
102.1,-0.00768687
102.2,-0.0390198
102.3,-0.0689614
102.4,-0.096677
102.5,-0.121592
102.6,-0.143377
102.7,-0.16191
102.8,-0.177243
102.9,-0.189554
103,-0.199104
103.1,-0.2062
103.2,-0.211163
103.3,-0.214297
103.4,-0.215871
103.5,-0.216106
103.6,-0.21516
103.7,-0.213127
103.8,-0.210035
103.9,-0.205842
104,-0.200448
104.1,-0.193699
104.2,-0.185399
104.3,-0.175325
104.4,-0.16325
104.5,-0.148963
104.6,-0.132303
104.7,-0.113189
104.8,-0.0916558
104.9,-0.0678875
105,-0.0422501
105.1,-0.0153115
105.2,0.0121498
105.3,0.0391553
105.4,0.0645587
105.5,0.0871039
105.6,0.105506
105.7,0.11855
105.8,0.125209
105.9,0.124754
106,0.116863
106.1,0.101704
106.2,0.0799767
106.3,0.0529137
106.4,0.0222223
106.5,-0.0100274
106.6,-0.0415617
106.7,-0.0700952
106.8,-0.0935314
106.9,-0.11015
107,-0.118758
107.1,-0.118786
107.2,-0.110327
107.3,-0.094105
107.4,-0.0713936
107.5,-0.0438792
107.6,-0.0135
107.7,0.0177301
107.8,0.0478875
107.9,0.0752793
108,0.0985459
108.1,0.116719
108.2,0.129238
108.3,0.135925
108.4,0.136936
108.5,0.132693
108.6,0.123806
108.7,0.111
108.8,0.0950402
108.9,0.0766806
109,0.0566164
109.1,0.0354555
109.2,0.0137023
109.3,-0.0082462
109.4,-0.0300953
109.5,-0.0516401
109.6,-0.0727476
109.7,-0.0933369
109.8,-0.113357
109.9,-0.132765
110,-0.151505
110.1,-0.169484
110.2,-0.186561
110.3,-0.202523
110.4,-0.217078
110.5,-0.229846
110.6,-0.240355
110.7,-0.248051
110.8,-0.252313
110.9,-0.252477
111,-0.247879
111.1,-0.237904
111.2,-0.222053
111.3,-0.200015
111.4,-0.171746
111.5,-0.137545
111.6,-0.0981198
111.7,-0.05463
111.8,-0.00869016
111.9,0.0376683
112,0.082091
112.1,0.122044
112.2,0.155004
112.3,0.178669
112.4,0.191182
112.5,0.191331
112.6,0.178718
112.7,0.15386
112.8,0.11822
112.9,0.0741467
113,0.0247142
113.1,-0.0265183
113.2,-0.0758152
113.3,-0.119596
113.4,-0.154751
113.5,-0.178892
113.6,-0.190527
113.7,-0.189134
113.8,-0.175143
113.9,-0.149835
114,-0.115179
114.1,-0.07362
114.2,-0.027847
114.3,0.0194392
114.4,0.0657294
114.5,0.108866
114.6,0.147148
114.7,0.179372
114.8,0.204831
114.9,0.223267
115,0.234797
115.1,0.239832
115.2,0.238983
115.3,0.232983
115.4,0.222616
115.5,0.208655
115.6,0.191821
115.7,0.172756
115.8,0.152002
115.9,0.130004
116,0.107106
116.1,0.0835706
116.2,0.0595906
116.3,0.0353112
116.4,0.0108531
116.5,-0.0136641
116.6,-0.0380972
116.7,-0.0622563
116.8,-0.0858835
116.9,-0.108635
117,-0.130067
117.1,-0.149634
117.2,-0.166691
117.3,-0.180506
117.4,-0.190299
117.5,-0.195276
117.6,-0.194697
117.7,-0.187942
117.8,-0.174596
117.9,-0.154532
118,-0.127994
118.1,-0.0956576
118.2,-0.0586662
118.3,-0.0186298
118.4,0.0224314
118.5,0.0621934
118.6,0.0981858
118.7,0.127987
118.8,0.149437
118.9,0.160848
119,0.161185
119.1,0.150196
119.2,0.128483
119.3,0.0974869
119.4,0.0593966
119.5,0.0169732
119.6,-0.026685
119.7,-0.0684172
119.8,-0.105276
119.9,-0.134774
